"ID","Name","Description","Sort ID","Type","Item Group","Text Type","Icon Type","Icon","Equip Icon","Icon Colour","Add Icon Type","Rarity","Max Count","Palico Max","Enable On Raptor","Sell Price","Buy Price","Fixed","Shikyu","Eatable","Window","Infinite","Heal Raw","Heal","Battle Raw","Battle","Special Raw","Special","For money Raw","For Money","Out Box Raw","Out Box","Non Level Shell Raw","Non Level Shell","Column 30","Column 31","Get Rank 1 Raw","Get Rank 2 Raw","Get Rank 1","Get Rank 2"
660,"Hunter Symbol II","Proof that you've hunted
a fierce tempered monster,
certifying your fearlessness.",1057,"MATERIAL","INVALID","TYPE_05","ITEM_0029",CellImage,"INVALID","I_YELLOW","INVALID",7,99,99,false,2000,20000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
661,"Hunter Symbol III","Proof that you've hunted
a vicious tempered monster,
certifying your heroism.",1058,"MATERIAL","INVALID","TYPE_05","ITEM_0029",CellImage,"INVALID","I_LEMON","INVALID",8,99,99,false,3000,30000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
662,"Gold Melding Ticket","A ticket used by Wyverians. Hand
it over when melding decorations
to get a great discount.",3031,"MATERIAL","INVALID","TYPE_11","ITEM_0029",CellImage,"INVALID","I_YELLOW","GREAT",7,99,99,false,100,1000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
663,"Gold Relic Ticket","A ticket used by Wyverians. Hand
it over when melding relics to
get a great discount.",3034,"MATERIAL","INVALID","TYPE_11","ITEM_0029",CellImage,"INVALID","I_YELLOW","GREAT",7,99,99,false,100,1000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
664,"Guardian Pelt","Contains an unknown substance.
It has lost any color it previously
had and courses with energy.",1046,"MATERIAL","INVALID","TYPE_05","ITEM_0043",CellImage,"INVALID","I_WHITE","INVALID",4,99,99,false,500,5000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
665,"Guardian Pelt+","A high-quality Guardian pelt.
Exceptionally smooth and tough.",1047,"MATERIAL","INVALID","TYPE_05","ITEM_0043",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,1500,15000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
666,"Drearisite","A mysterious material smelted in
Azuz. Has been used to make
equipment since ancient times.",3035,"MATERIAL","INVALID","TYPE_05","ITEM_0037",CellImage,"INVALID","I_GRAY","INVALID",4,99,99,false,100,1000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
667,"Specklite","A mysterious material smelted
in Azuz. Not as pure as it could
be, but still of impeccable quality.",3036,"MATERIAL","INVALID","TYPE_05","ITEM_0037",CellImage,"INVALID","I_SKY","INVALID",5,99,99,false,200,2000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
668,"Argecite","A mysterious material smelted
in Azuz. It's apparently primarily
used in high-quality equipment.",3037,"MATERIAL","INVALID","TYPE_05","ITEM_0037",CellImage,"INVALID","I_WHITE","INVALID",5,99,99,false,300,3000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
669,"Oricalcite","A mysterious, high-quality material
smelted in Azuz. Equipment made
from it is second to none.",3038,"MATERIAL","INVALID","TYPE_05","ITEM_0037",CellImage,"INVALID","I_PURPLE","GREAT",6,99,99,false,400,4000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
670,"Common Wood Minnow","A common wooden lure shaped
like a small fish. Good for any
kind of fish.",703,"TOOL","INVALID","TYPE_03","ITEM_0021",CellImage,"INVALID","I_BROWN","INVALID",4,1,1,false,0,0,true,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
671,"Golden Bughead","A lure that looks like a shining
beetle. Good for catching gaudy
fish, like Goldenfish.",704,"TOOL","INVALID","TYPE_03","ITEM_0021",CellImage,"INVALID","I_LEMON","INVALID",4,1,1,false,0,0,true,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
672,"Emerald Jitterbait","A lure with a blade made of ore.
Good for catching useful fish,
like Sushifish.",705,"TOOL","INVALID","TYPE_03","ITEM_0021",CellImage,"INVALID","I_MOS","INVALID",4,1,1,false,0,0,true,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
673,"Tuff Joint Bait","A lure shaped like a Cephalos.
Good for catching large, swift
fish, like Gastronome Tuna.",706,"TOOL","INVALID","TYPE_03","ITEM_0021",CellImage,"INVALID","I_VERMILION","INVALID",4,1,1,false,0,0,true,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
674,"Duster Rig","A lure shaped like a Starduster.
Good for catching fish that like
dark or muddy places, like Gajau.",707,"TOOL","INVALID","TYPE_03","ITEM_0021",CellImage,"INVALID","I_SKY","INVALID",4,1,1,false,0,0,true,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
675,"Tentacle Jig","A lure made with thorngrass.
Good for catching aquatic creatures
that have tentacles or feelers.",708,"TOOL","INVALID","TYPE_03","ITEM_0021",CellImage,"INVALID","I_ROSE","INVALID",4,1,1,false,0,0,true,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
676,"Close-range Coating","A coating designed to deal more
damage to nearby targets, at the
cost of a reduced maximum range.",713,"BOTTLE","INVALID","TYPE_03","ITEM_0034",CellImage,"INVALID","I_WHITE","INVALID",4,1,1,true,0,0,false,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
677,"Power Coating","A coating that increases
the attack power of arrows.",714,"BOTTLE","INVALID","TYPE_03","ITEM_0034",CellImage,"INVALID","I_RED","INVALID",4,1,1,true,0,0,false,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
678,"Pierce Coating","A coating that increases piercing
ability. Depending on the monster,
it can deal multiple hits.",715,"BOTTLE","INVALID","TYPE_03","ITEM_0034",CellImage,"INVALID","I_BLUE","INVALID",4,1,1,true,0,0,false,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
679,"Paralysis Coating","A coating that applies paralysis
effects to arrows.",717,"BOTTLE","INVALID","TYPE_03","ITEM_0034",CellImage,"INVALID","I_LEMON","INVALID",4,1,1,true,0,0,false,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
680,"Poison Coating","A coating that applies poison
effects to arrows.",716,"BOTTLE","INVALID","TYPE_03","ITEM_0034",CellImage,"INVALID","I_PURPLE","INVALID",4,1,1,true,0,0,false,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
681,"Sleep Coating","A coating that applies sleep
effects to arrows.",718,"BOTTLE","INVALID","TYPE_03","ITEM_0034",CellImage,"INVALID","I_SKY","INVALID",4,1,1,true,0,0,false,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
682,"Blast Coating","A coating that applies explosive
powder to arrows.",719,"BOTTLE","INVALID","TYPE_03","ITEM_0034",CellImage,"INVALID","I_VERMILION","INVALID",4,1,1,true,0,0,false,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
683,"Exhaust Coating","A coating that applies a fluid
which induces exhaust to arrows.",720,"BOTTLE","INVALID","TYPE_03","ITEM_0034",CellImage,"INVALID","I_EMERALD","INVALID",4,1,1,true,0,0,false,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
684,"Whetfish Fin+","A fish fin used to sharpen weapons.
Works better than a whetstone
and can be reused if you're lucky.",92,"EXPENDABLE","INVALID","TYPE_00","ITEM_0042",CellImage,"INVALID","I_YELLOW","GREAT",4,5,5,true,45,135,false,false,false,true,false,"01",true,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
685,"Great Sushifish Scale","Scale from a Sushifish.
Eat to get a large health/natural
healing boost or to treat bleeding.",94,"EXPENDABLE","INVALID","TYPE_00","ITEM_0042",CellImage,"INVALID","I_ORANGE","GREAT",4,5,5,true,45,90,false,false,true,true,false,"01",true,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
686,"Old Weapon Shard - Blade","A piece of a discarded, old
blade. Needs to be appraised.",3010,"GEM","INVALID","TYPE_12","INVALID","","EQUIP_0042","I_RED","INVALID",7,10,10,false,0,90,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
687,"Old Weapon Shard - Tube","A cylindrical part of an old weapon
that's been thrown away. Needs to
be appraised.",3011,"GEM","INVALID","TYPE_12","INVALID","","EQUIP_0044","I_RED","INVALID",7,10,10,false,0,90,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
688,"Old Weapon Shard - Disc","A disc-like part of an old weapon
that's been thrown away. Needs to
be appraised.",3012,"GEM","INVALID","TYPE_12","INVALID","","EQUIP_0043","I_RED","INVALID",7,10,10,false,0,90,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
689,"Old Weapon Shard - Device","A part of an old weapon that has
some sort of device on it. Needs to
be appraised.",3013,"GEM","INVALID","TYPE_12","INVALID","","EQUIP_0045","I_RED","INVALID",7,10,10,false,0,90,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
690,"<COLOR FF0000>#Rejected#</COLOR> Item_IT_690","<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_690",5005,"TOOL","INVALID","INVALID","INVALID","","INVALID","I_IVORY","INVALID",4,1,1,false,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
698,"Gracium","Precious ore from the Iceshard Cliffs.
Swathed in frigid air that shines pale
blue when the light catches it.",1008,"MATERIAL","INVALID","TYPE_05","ITEM_0037",CellImage,"INVALID","I_BLUE","INVALID",6,99,99,false,800,8000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000002","00000002","RARE","RARE"
699,"Wyverian Bloodstone Shard","Obtained from destroying a tempered
wound. Has a deep sanguine hue.
Can be used as a melding material.",3024,"MATERIAL","INVALID","TYPE_11","ITEM_0037",CellImage,"INVALID","I_RED","INVALID",6,99,99,false,80,800,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
700,"Wyverian Bloodstone (S)","Obtained from destroying a tempered
wound. Has a deep sanguine hue.
Can be used as a melding material.",3025,"MATERIAL","INVALID","TYPE_11","ITEM_0037",CellImage,"INVALID","I_RED","INVALID",6,99,99,false,90,900,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
701,"Wyverian Bloodstone","Obtained from destroying a tempered
wound. Has a deep sanguine hue.
Can be used as a melding material.",3026,"MATERIAL","INVALID","TYPE_11","ITEM_0037",CellImage,"INVALID","I_RED","INVALID",7,99,99,false,100,1000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
702,"Wyverian Bloodstone (L)","Obtained from destroying a tempered
wound. Larger than most of its type.
Can be used as a melding material.",3027,"MATERIAL","INVALID","TYPE_11","ITEM_0037",CellImage,"INVALID","I_RED","INVALID",7,99,99,false,110,1100,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
703,"Wyverian Bloodstone Chunk","Obtained from destroying a tempered
wound. One of the largest of its kind.
Can be used as a melding material.",3028,"MATERIAL","INVALID","TYPE_11","ITEM_0037",CellImage,"INVALID","I_RED","INVALID",8,99,99,false,120,1200,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
704,"Balahara Black Pearl","A jewel formed from ore that
spent years inside a Balahara.
Bewitchingly beautiful.",1125,"MATERIAL","INVALID","TYPE_05","ITEM_0042",CellImage,"INVALID","I_GRAY","INVALID",4,99,99,false,3000,30000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
705,"Guardian Rathalos Ruby","A rare jewel that developed in
a Guardian Rathalos' body. Said
to wield the power of an inferno.",1244,"MATERIAL","INVALID","TYPE_05","ITEM_0019",CellImage,"INVALID","I_WHITE","INVALID",7,99,99,false,10200,102000,false,false,false,false,false,"00",false,"00",false,"01",true,"00",false,"00",false,"00",false,"","","00000003","00000003","SUPER_RARE","SUPER_RARE"
706,"Guardian Rathalos Plate","A plate from a Guardian Rathalos.
Strengthened by the flow of energy,
its inherent heat blazes forth.",1239,"MATERIAL","INVALID","TYPE_05","ITEM_0049",CellImage,"INVALID","I_WHITE","INVALID",5,99,99,false,3360,33600,false,false,false,false,false,"00",false,"00",false,"01",true,"00",false,"00",false,"00",false,"","","00000002","00000002","RARE","RARE"
707,"Jin Dahaad Tail","The tail of a Jin Dahaad. Has a
cooling organ that continues to
make cold air even when severed.",1321,"MATERIAL","INVALID","TYPE_05","ITEM_0046",CellImage,"INVALID","I_BROWN","INVALID",6,99,99,false,5060,50600,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"","","00000001","00000001","NORMAL","NORMAL"
708,"Expedition Headgear Ticket","A ticket inscribed with the emblem
of the expedition. Give it to the
Smithy to get special equipment.",3514,"MATERIAL","INVALID","TYPE_05","ITEM_0029",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,350,3500,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"","","00000000","00000000","NONE","NONE"
710,"Zoh Shia Certificate S","A Guild certificate awarded to
those who have hunted Zoh
Shia. Used to make equipment.",1355,"MATERIAL","INVALID","TYPE_05","ITEM_0029",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,3200,32000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"","","00000001","00000001","NORMAL","NORMAL"
711,"Zoh Shia Crystalscale","A crystallized Zoh Shia scale.
Its dull glow evinces the great
energy it contains.",1348,"MATERIAL","INVALID","TYPE_05","ITEM_0042",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,3200,32000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"","","00000001","00000001","NORMAL","NORMAL"
712,"Zoh Shia Layershell","The coiled nature of Zoh Shia's
layered shell looks as though it
protects as much as it constricts.",1349,"MATERIAL","INVALID","TYPE_05","ITEM_0045",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,4800,48000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"","","00000001","00000001","NORMAL","NORMAL"
713,"Zoh Shia Stakeclaw","Stake-like Zoh Shia claws extended
by hardened Wylk. The Wylkrystal
growths are eerily uniform.",1350,"MATERIAL","INVALID","TYPE_05","ITEM_0044",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,5760,57600,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"","","00000001","00000001","NORMAL","NORMAL"
714,"Zoh Shia Crystalhorn","A crystal-coated Zoh Shia horn.
Heavy and wedge-like, as though
it were used to seal something.",1351,"MATERIAL","INVALID","TYPE_05","ITEM_0044",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,6400,64000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"","","00000001","00000001","NORMAL","NORMAL"
